5'_gene,3'_gene,5'_transcript,3'_transcript,5'_strand,3'_strand,exon_gene_source,exon_number,exon_chr,exon_start,exon_end
RAB7A,LRCH3,ENST00000675712,ENST00000438796,+,+,'3 gene,16,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000438796,+,+,'3 gene,17,3,197866112,197866219
RAB7A,LRCH3,ENST00000675712,ENST00000438796,+,+,'3 gene,18,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000438796,+,+,'3 gene,19,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000438796,+,+,'3 gene,20,3,197875698,197875775
RAB7A,LRCH3,ENST00000675712,ENST00000438796,+,+,'3 gene,21,3,197880512,197880757
RAB7A,LRCH3,ENST00000675712,ENST00000438796,+,+,'3 gene,22,3,197883541,197888436
RAB7A,LRCH3,ENST00000675712,ENST00000428136,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000428136,+,+,'3 gene,16,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000428136,+,+,'3 gene,17,3,197866112,197866219
RAB7A,LRCH3,ENST00000675712,ENST00000428136,+,+,'3 gene,18,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000428136,+,+,'3 gene,19,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000428136,+,+,'3 gene,20,3,197875698,197875775
RAB7A,LRCH3,ENST00000675712,ENST00000428136,+,+,'3 gene,21,3,197880512,197883376
RAB7A,LRCH3,ENST00000675712,ENST00000414675,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000414675,+,+,'3 gene,15,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000414675,+,+,'3 gene,16,3,197866112,197866219
RAB7A,LRCH3,ENST00000675712,ENST00000414675,+,+,'3 gene,17,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000414675,+,+,'3 gene,18,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000414675,+,+,'3 gene,19,3,197875698,197875775
RAB7A,LRCH3,ENST00000675712,ENST00000414675,+,+,'3 gene,20,3,197883541,197883772
RAB7A,LRCH3,ENST00000675712,ENST00000441090,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000441090,+,+,'3 gene,13,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000441090,+,+,'3 gene,14,3,197866112,197866219
RAB7A,LRCH3,ENST00000675712,ENST00000441090,+,+,'3 gene,15,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000441090,+,+,'3 gene,16,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000441090,+,+,'3 gene,17,3,197875698,197875775
RAB7A,LRCH3,ENST00000675712,ENST00000441090,+,+,'3 gene,18,3,197883541,197883813
RAB7A,LRCH3,ENST00000675712,ENST00000334859,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000334859,+,+,'3 gene,16,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000334859,+,+,'3 gene,17,3,197866112,197866219
RAB7A,LRCH3,ENST00000675712,ENST00000334859,+,+,'3 gene,18,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000334859,+,+,'3 gene,19,3,197871325,197871585
RAB7A,LRCH3,ENST00000675712,ENST00000425562,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000425562,+,+,'3 gene,16,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000425562,+,+,'3 gene,17,3,197866112,197866219
RAB7A,LRCH3,ENST00000675712,ENST00000425562,+,+,'3 gene,18,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000425562,+,+,'3 gene,19,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000425562,+,+,'3 gene,20,3,197875698,197875775
RAB7A,LRCH3,ENST00000675712,ENST00000425562,+,+,'3 gene,21,3,197883541,197888436
RAB7A,LRCH3,ENST00000675712,ENST00000461674,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000461674,+,+,'3 gene,5,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000461674,+,+,'3 gene,6,3,197866112,197866219
RAB7A,LRCH3,ENST00000675712,ENST00000461674,+,+,'3 gene,7,3,197870160,197870176
RAB7A,LRCH3,ENST00000675712,ENST00000452660,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000452660,+,+,'3 gene,5,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000452660,+,+,'3 gene,6,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000452660,+,+,'3 gene,7,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000452660,+,+,'3 gene,8,3,197875698,197875775
RAB7A,LRCH3,ENST00000675712,ENST00000452660,+,+,'3 gene,9,3,197880512,197880559
RAB7A,LRCH3,ENST00000675712,ENST00000433298,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000433298,+,+,'3 gene,4,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000433298,+,+,'3 gene,5,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000433298,+,+,'3 gene,6,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000433298,+,+,'3 gene,7,3,197875698,197875775
RAB7A,LRCH3,ENST00000675712,ENST00000433298,+,+,'3 gene,8,3,197883541,197883998
RAB7A,LRCH3,ENST00000675712,ENST00000481048,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000481048,+,+,'3 gene,4,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000481048,+,+,'3 gene,5,3,197866112,197866179
RAB7A,LRCH3,ENST00000675712,ENST00000471667,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000471667,+,+,'3 gene,2,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000471667,+,+,'3 gene,3,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000471667,+,+,'3 gene,4,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000471667,+,+,'3 gene,5,3,197875698,197875775
RAB7A,LRCH3,ENST00000675712,ENST00000471667,+,+,'3 gene,6,3,197880512,197880625
RAB7A,LRCH3,ENST00000675712,ENST00000483442,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000483442,+,+,'3 gene,2,3,197865423,197865471
RAB7A,LRCH3,ENST00000675712,ENST00000483442,+,+,'3 gene,3,3,197866112,197866219
RAB7A,LRCH3,ENST00000675712,ENST00000483442,+,+,'3 gene,4,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000483442,+,+,'3 gene,5,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000483442,+,+,'3 gene,6,3,197875698,197875760
RAB7A,LRCH3,ENST00000675712,ENST00000473177,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675712,ENST00000473177,+,+,'3 gene,2,3,197870160,197870278
RAB7A,LRCH3,ENST00000675712,ENST00000473177,+,+,'3 gene,3,3,197871325,197871462
RAB7A,LRCH3,ENST00000675712,ENST00000473177,+,+,'3 gene,4,3,197875698,197875775
RAB7A,LRCH3,ENST00000675712,ENST00000473177,+,+,'3 gene,5,3,197880512,197880612
RAB7A,LRCH3,ENST00000675864,ENST00000438796,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675864,ENST00000438796,+,+,'3 gene,16,3,197865423,197865471
RAB7A,LRCH3,ENST00000675864,ENST00000438796,+,+,'3 gene,17,3,197866112,197866219
RAB7A,LRCH3,ENST00000675864,ENST00000438796,+,+,'3 gene,18,3,197870160,197870278
RAB7A,LRCH3,ENST00000675864,ENST00000438796,+,+,'3 gene,19,3,197871325,197871462
RAB7A,LRCH3,ENST00000675864,ENST00000438796,+,+,'3 gene,20,3,197875698,197875775
RAB7A,LRCH3,ENST00000675864,ENST00000438796,+,+,'3 gene,21,3,197880512,197880757
RAB7A,LRCH3,ENST00000675864,ENST00000438796,+,+,'3 gene,22,3,197883541,197888436
RAB7A,LRCH3,ENST00000675864,ENST00000428136,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675864,ENST00000428136,+,+,'3 gene,16,3,197865423,197865471
RAB7A,LRCH3,ENST00000675864,ENST00000428136,+,+,'3 gene,17,3,197866112,197866219
RAB7A,LRCH3,ENST00000675864,ENST00000428136,+,+,'3 gene,18,3,197870160,197870278
RAB7A,LRCH3,ENST00000675864,ENST00000428136,+,+,'3 gene,19,3,197871325,197871462
RAB7A,LRCH3,ENST00000675864,ENST00000428136,+,+,'3 gene,20,3,197875698,197875775
RAB7A,LRCH3,ENST00000675864,ENST00000428136,+,+,'3 gene,21,3,197880512,197883376
RAB7A,LRCH3,ENST00000675864,ENST00000414675,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675864,ENST00000414675,+,+,'3 gene,15,3,197865423,197865471
RAB7A,LRCH3,ENST00000675864,ENST00000414675,+,+,'3 gene,16,3,197866112,197866219
RAB7A,LRCH3,ENST00000675864,ENST00000414675,+,+,'3 gene,17,3,197870160,197870278
RAB7A,LRCH3,ENST00000675864,ENST00000414675,+,+,'3 gene,18,3,197871325,197871462
RAB7A,LRCH3,ENST00000675864,ENST00000414675,+,+,'3 gene,19,3,197875698,197875775
RAB7A,LRCH3,ENST00000675864,ENST00000414675,+,+,'3 gene,20,3,197883541,197883772
RAB7A,LRCH3,ENST00000675864,ENST00000441090,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675864,ENST00000441090,+,+,'3 gene,13,3,197865423,197865471
RAB7A,LRCH3,ENST00000675864,ENST00000441090,+,+,'3 gene,14,3,197866112,197866219
RAB7A,LRCH3,ENST00000675864,ENST00000441090,+,+,'3 gene,15,3,197870160,197870278
RAB7A,LRCH3,ENST00000675864,ENST00000441090,+,+,'3 gene,16,3,197871325,197871462
RAB7A,LRCH3,ENST00000675864,ENST00000441090,+,+,'3 gene,17,3,197875698,197875775
RAB7A,LRCH3,ENST00000675864,ENST00000441090,+,+,'3 gene,18,3,197883541,197883813
RAB7A,LRCH3,ENST00000675864,ENST00000334859,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675864,ENST00000334859,+,+,'3 gene,16,3,197865423,197865471
RAB7A,LRCH3,ENST00000675864,ENST00000334859,+,+,'3 gene,17,3,197866112,197866219
RAB7A,LRCH3,ENST00000675864,ENST00000334859,+,+,'3 gene,18,3,197870160,197870278
RAB7A,LRCH3,ENST00000675864,ENST00000334859,+,+,'3 gene,19,3,197871325,197871585
RAB7A,LRCH3,ENST00000675864,ENST00000425562,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675864,ENST00000425562,+,+,'3 gene,16,3,197865423,197865471
RAB7A,LRCH3,ENST00000675864,ENST00000425562,+,+,'3 gene,17,3,197866112,197866219
RAB7A,LRCH3,ENST00000675864,ENST00000425562,+,+,'3 gene,18,3,197870160,197870278
RAB7A,LRCH3,ENST00000675864,ENST00000425562,+,+,'3 gene,19,3,197871325,197871462
RAB7A,LRCH3,ENST00000675864,ENST00000425562,+,+,'3 gene,20,3,197875698,197875775
RAB7A,LRCH3,ENST00000675864,ENST00000425562,+,+,'3 gene,21,3,197883541,197888436
RAB7A,LRCH3,ENST00000675864,ENST00000461674,+,+,'5 gene,1,3,128726136,128726359
RAB7A,LRCH3,ENST00000675864,ENST00000461674,+,+,'3 gene,5,3,197865423,197865471
RAB7A,LRCH3,ENST00000675864,ENST00000461674,+,+,'3 gene,6,3,197866112,197866219
RAB7A,LRCH3,ENST00000675864,ENST00000461674,+,+,'3 gene,7,3,197870160,197870176
RAB7A,LRCH3,ENST00000675864,ENST00000452660,+,+,'5 gene,1,3,128726136,128726359
